x,y
-2.5,-2.4273077338537585
-2.2916666666666665,-1.88411794368406
-2.0833333333333335,-2.10753775480307
-1.875,-2.185528053113654
-1.6666666666666665,-1.9809396378951687
-1.4583333333333333,-2.0879570603735216
-1.25,-1.8231755369678904
-1.0416666666666665,-1.9542956896756605
-0.8333333333333333,-2.033168497292903
-0.625,-1.6712866937405795
-0.4166666666666665,-1.4220327608595125
-0.20833333333333304,-0.5290571985405468
0,0.315984613495411
0.20833333333333348,1.3850040687774585
0.41666666666666696,5.005062508464298
0.625,7.733960029137762
0.8333333333333335,7.98519657774902
1.041666666666667,7.27747602958939
1.25,5.859180968734158
1.4583333333333335,4.5077581549825405
1.666666666666667,2.8164256203028124
1.875,1.748717787592141
2.083333333333334,1.050535982453243
2.291666666666667,0.37175423488017534
2.5,0.7179350240540578
