x01,x02,x03,x04,x05,x06,y
-2.2230056396755007,-0.5251871152150273,0.17716271310209203,1.3827978303767545,-0.4416236624726995,-0.9655346591962118,1.5388820097495535
-1.831900028301222,-0.8508883312185194,-0.741140385472243,-1.6199287913276454,-0.8307033914882108,1.7876004810185917,-3.816214059367697
-0.5834145867358069,-0.04960791235458624,-0.05402665880521306,1.4207666007490365,1.4275011589368996,-0.3123447445098415,0.05799361588714641
-1.5965914161336947,1.5691767634641645,-0.8868266197093739,-1.0863587896551277,0.15546305785743225,-1.2819828406042852,-10.270141872371118
0.8332125283209352,-0.0014753560747423745,-0.7975572885744217,1.1240614238910387,-0.6847534743289526,-0.46188402901022185,-1.347728869507181
0.44999840332518953,0.5759973988187894,0.35685622730518496,0.03555656880472258,1.1212545291076426,1.1500552593117455,-0.6614343726774982
0.929816782409417,-0.48301899138265697,-1.0167065682106473,-0.16364187843267108,-0.3898764716533219,1.6066974120791562,2.06301426874929
1.168979119420144,-0.5464896569619709,1.9240426303879894,-1.9470276421820314,1.26195764966614,-0.6372449435884835,7.917650376726693
-0.45206831848885715,0.7653137540077005,0.02865239328508209,0.25561307469608957,0.6894733120670716,-0.5035447814472032,-2.211867755496558
-0.2449593461144263,-0.5494703391790696,-0.2833226795589837,-0.3889488911667448,-0.5802786647383021,-0.9333272256509957,1.748085665365183
0.8351135098290342,-0.14259319645067012,-1.0260953116410012,0.22860290517975446,1.6928886881449952,0.42888945452293487,0.3927177538099712
0.604760049841488,0.8978366124911773,0.7489673457001494,0.3913820718205259,-0.4957378056723287,-0.4242851428887075,1.6110003293250368
1.1949257237271722,0.39868279242204224,0.19155696565130326,0.34145966281754053,2.196620293619098,-0.7581627505925143,-0.1232265131435416
0.6294238214886045,0.28061567350092,-1.204667400932696,0.014772217706282264,1.8762634841540826,-1.6566534708635683,-0.6907926561997738
-0.3484849827992599,0.9140570104130649,-0.18089124861555927,-0.3854840860371146,1.3433249558044738,-1.1834513673689602,-0.15597400556200425
-0.38515460641845684,2.2602009595593255,1.1428919460535063,-1.0502575231886289,1.4012695223001865,-0.6753836869072279,-1.8176718809259422
-0.018815401686733534,0.38665662980117976,0.9830383884468892,0.18774026735004276,-0.03735912424017066,0.47962726049244175,0.5135316399698452
0.029105234316715946,0.5661022634196753,0.5822764690974257,-0.36587216892359137,0.3941110758336551,0.42706203932154263,1.8456853263498054
0.7583926197057927,-0.013089384963929277,-1.204458805352514,-0.32519700411598945,1.910905682435853,-0.7389699704337839,1.2117987342353707
0.17846935621358506,0.20113329829663557,0.577619771146764,0.8532955354844681,0.13144558546880505,-0.11654623492782486,-0.8013722008664005
0.8925827363635119,-0.006486216577568194,-0.006657712606687352,-0.6984514908270917,-0.6154545630427918,-0.44036304296514694,2.8324539057387383
0.03053938627304344,0.5983237787629075,-0.09516418309721726,0.05957583858760329,-1.8973739426422433,-0.18384647706835516,-2.6288417882588133
0.9677115340271609,0.12273370541594963,-1.154288067101829,0.11646334390759401,-0.5187794261364159,0.8498715085826595,1.1192324586691804
1.3210833037457606,1.6765275948281984,-0.6930275715141688,-0.5306017269253829,0.2942344780808594,0.3257690270551169,-0.874775272320983
0.5491443233690413,-2.070335852065921,1.7261467882597297,-0.9050984072294322,-0.18486370017086998,-0.7639688736479437,2.7995438901304643
-0.2592330033400612,0.23606870132942318,1.4246794191230174,-0.17162950781902248,-0.011653192212985561,0.0019074322416745536,0.17134187561760944
-0.38398262966071217,0.5110623567426112,0.31843777750817376,1.1606724592641962,-1.922015092581688,-1.052486156028781,-1.240916518613338
-1.1203591547150067,-0.9212726720066567,0.1664142862295506,-0.087087829933429,-1.1598346878954036,1.182961213317021,-0.8951510383709934
1.135071708547287,-0.9803913793366884,-0.5887110850153953,0.6203495604907009,0.8821316570877642,2.398910437577201,1.568299083624806
0.8232610323536189,-1.2883280293547696,0.3720615234041859,0.8694032613122902,0.051095915850429344,-0.978570940205914,3.183235119700905
-0.8200946892604984,-1.2004644121049866,1.0578247375683951,-0.7292809729886134,0.48662516673848616,-0.2332282304962038,-2.1854383879682473
0.9712180855085997,0.19582979547246365,0.8873352837948233,-1.8177729846222068,-1.6819803382801637,-0.32220078568306737,4.709713230401313
0.05240959227354519,-0.5791898446644137,0.6435062916764862,1.9306765466776845,-0.8993494715405792,-0.6912481471178122,0.536192849621719
-0.5102176841217563,-0.19856065187535663,-1.4534179375506349,0.19227260317996855,0.4094599413893566,-1.6149201331582117,1.0629170879482799
0.4736939038454835,0.9283372708445761,0.9699910805195154,-0.8396157841132301,0.7445243129020167,-1.036617454092235,2.5898180571699703
